Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,43.053001,43.362999,43.000000,43.255001,42.108097,381000
2020-08-14,43.222000,43.250000,42.844002,42.980000,41.840385,294000
2020-08-17,43.070000,43.502998,43.070000,43.404999,42.254116,388000
2020-08-18,43.405998,43.848999,43.404999,43.669998,42.512093,658000
2020-08-19,43.717999,43.988998,43.431999,43.431999,42.280396,625000
2020-08-20,43.238998,43.987999,43.238998,43.987999,42.821667,198000
2020-08-21,43.994999,44.500000,43.959999,44.241001,43.067955,623000
2020-08-24,44.866001,44.866001,44.094002,44.501999,43.322025,371000
2020-08-25,44.613998,44.798000,44.231998,44.797001,43.609215,337000
2020-08-26,44.999001,45.653999,44.910000,45.500000,44.293571,504000
2020-08-27,45.678001,45.786999,45.097000,45.391998,44.188435,369000
2020-08-28,45.417000,45.698002,45.417000,45.688999,44.477562,626000
2020-08-31,45.882999,46.220001,45.701000,45.977001,44.757919,599000
2020-09-01,46.233002,46.674000,46.176998,46.654999,45.417946,419000
2020-09-02,47.224998,47.224998,46.219002,47.014000,45.767422,431000
2020-09-03,46.377998,46.555000,44.284000,44.632999,43.449554,1876000
2020-09-04,44.396000,44.875000,42.139999,44.125000,42.955029,2290000
2020-09-08,42.727001,43.500000,42.249001,42.316002,41.193993,1060000
2020-09-09,43.057999,43.729000,42.699001,43.435001,42.283321,819000
2020-09-10,43.876999,44.078999,42.341999,42.637001,41.506481,560000
2020-09-11,42.748001,42.999001,41.706001,42.213001,41.093723,481000
2020-09-14,42.918999,43.298000,42.733002,43.007999,41.867638,607000
2020-09-15,43.668999,43.824001,43.396000,43.632000,42.475101,368000
2020-09-16,43.813000,43.898998,43.008999,43.098999,41.956238,323000
2020-09-17,42.022999,42.615002,41.965000,42.514000,41.386734,394000
2020-09-18,42.599998,42.634998,41.263000,41.862000,40.839447,388000
2020-09-21,41.136002,41.799999,40.806000,41.787998,40.767254,1089000
2020-09-22,42.167000,42.639999,41.666000,42.639999,41.598438,325000
2020-09-23,42.639999,42.639999,41.250000,41.299999,40.291172,273000
2020-09-24,40.894001,41.976002,40.826000,41.542999,40.528236,308000
2020-09-25,41.457001,42.500000,41.401001,42.462002,41.424797,226000
2020-09-28,43.151001,43.289001,42.853001,43.287998,42.230614,462000
2020-09-29,43.264999,43.349998,43.055000,43.081001,42.028675,145000
2020-09-30,43.216999,43.886002,43.216999,43.400002,42.339890,266000
2020-10-01,43.900002,44.075001,43.701000,43.950001,42.876442,387000
2020-10-02,43.000000,43.720001,42.838001,43.028000,41.976971,596000
2020-10-05,43.401001,44.095001,43.314999,43.980999,42.906681,279000
2020-10-06,43.997002,44.312000,43.311001,43.424999,42.364262,282000
2020-10-07,43.664001,44.244999,43.664001,44.244999,43.164242,239000
2020-10-08,44.576000,44.576000,44.244999,44.389000,43.304718,221000
2020-10-09,44.699001,44.999001,44.599998,44.984001,43.885185,223000
2020-10-12,45.668999,46.549999,45.507999,46.147999,45.020756,470000
2020-10-13,46.442001,46.452999,46.047001,46.198002,45.069527,219000
2020-10-14,46.361000,46.425999,45.585999,45.695999,44.579792,265000
2020-10-15,44.958000,45.584000,44.862999,45.477001,44.366150,321000
2020-10-16,45.904999,46.000000,45.324001,45.324001,44.216888,226000
2020-10-19,45.723999,45.818001,44.512001,44.549000,43.460804,451000
2020-10-20,44.742001,45.203999,44.717999,44.743999,43.651043,188000
2020-10-21,44.754002,45.131001,44.623001,44.623001,43.533009,151000
2020-10-22,44.689999,44.888000,44.118999,44.792000,43.697876,208000
2020-10-23,44.966999,44.969002,44.451000,44.868999,43.773003,192000
2020-10-26,44.539001,44.851002,43.651001,44.147999,43.069607,457000
2020-10-27,44.275002,44.527000,44.249001,44.401001,43.316429,170000
2020-10-28,43.632999,43.703999,42.810001,42.810001,41.764290,712000
2020-10-29,42.962002,43.889000,42.911999,43.441002,42.379887,431000
2020-10-30,43.137001,43.137001,42.108002,42.410000,41.374058,665000
2020-11-02,42.841000,43.000000,42.111000,42.473000,41.435520,419000
2020-11-03,42.817001,43.599998,42.817001,43.525002,42.461830,369000
2020-11-04,44.612000,45.387001,44.215000,45.165001,44.061768,557000
2020-11-05,46.252998,46.432999,45.986000,46.292000,45.161236,642000
2020-11-06,46.140999,46.441002,45.722000,46.412998,45.279282,551000
2020-11-09,48.404999,48.404999,45.591999,45.688999,44.572968,1256000
2020-11-10,45.313000,45.398998,44.558998,44.922001,43.824707,375000
2020-11-11,45.387001,45.963001,45.311001,45.812000,44.692966,313000
2020-11-12,46.057999,46.210999,45.464001,45.620998,44.506622,292000
2020-11-13,45.898998,46.175999,45.619999,45.973000,44.850025,261000
2020-11-16,46.202999,46.450001,45.626999,46.428001,45.293915,366000
2020-11-17,46.320999,46.550999,46.192001,46.374001,45.241238,215000
2020-11-18,46.219002,46.549000,46.000000,46.000000,44.876369,231000
2020-11-19,45.841000,46.446999,45.799999,46.304001,45.172947,474000
2020-11-20,46.421001,46.460999,46.230999,46.230999,45.101727,142000
2020-11-23,46.266998,46.483002,45.974998,46.191002,45.062698,614000
2020-11-24,46.560001,46.897999,46.221001,46.740002,45.598297,274000
2020-11-25,47.096001,47.146000,46.808998,47.076000,45.926086,252000
2020-11-27,47.382000,47.647999,47.271000,47.493999,46.333881,195000
2020-11-30,47.625999,47.699001,46.799999,47.396000,46.238274,300000
2020-12-01,47.896000,48.283001,47.747002,48.134998,46.959217,305000
2020-12-02,48.006001,48.103001,47.506001,48.103001,46.928005,322000
2020-12-03,48.168999,48.462002,48.118999,48.118999,46.943604,203000
2020-12-04,48.323002,48.500000,48.269001,48.473000,47.288960,271000
2020-12-07,48.643002,48.799999,48.514999,48.646000,47.457733,463000
2020-12-08,48.657001,49.035000,48.521999,49.035000,47.837234,219000
2020-12-09,49.077000,49.090000,47.882000,48.054001,46.880196,510000
2020-12-10,47.764999,48.464001,47.666000,48.398998,47.216763,243000
2020-12-11,48.152000,48.255001,47.689999,48.188000,47.010929,184000
2020-12-14,48.298000,48.888000,48.298000,48.422001,47.239204,974000
2020-12-15,48.886002,49.000000,48.639000,49.000000,47.803085,225000
2020-12-16,49.192001,49.410000,48.948002,49.341000,48.135754,345000
2020-12-17,49.459999,49.733002,49.459999,49.595001,48.383564,232000
2020-12-18,49.770000,49.847000,49.219002,49.481998,48.374855,254000
2020-12-21,49.000999,49.590000,48.654999,49.500000,48.392448,383000
2020-12-22,49.675999,49.967999,49.299999,49.839001,48.723869,298000
2020-12-23,49.924000,49.932999,49.589001,49.705002,48.592873,229000
2020-12-24,49.632000,49.909000,49.537998,49.807999,48.693558,193000
2020-12-28,50.150002,50.299000,49.929001,50.193001,49.069946,332000
2020-12-29,50.433998,50.433998,49.901001,49.901001,48.784481,287000
2020-12-30,50.069000,50.185001,50.000000,50.082001,48.961426,255000
2020-12-31,50.000000,50.165001,49.849998,50.165001,49.042576,248000
2021-01-04,50.382999,50.395000,48.706001,49.400002,48.294693,1323000
2021-01-05,49.116001,49.861000,49.116001,49.807999,48.693558,339000
2021-01-06,48.931000,50.085999,48.916000,49.472000,48.365074,580000
2021-01-07,50.000000,50.821999,49.625000,50.693001,49.558758,455000
2021-01-08,51.164001,51.266998,50.660999,51.220001,50.073967,394000
2021-01-11,50.844002,51.089001,50.553001,50.599998,49.467838,325000
2021-01-12,50.626999,50.858002,50.334000,50.799000,49.662384,294000
2021-01-13,50.799000,51.150002,50.778000,51.055000,49.912659,251000
2021-01-14,51.153000,51.330002,50.931999,51.012001,49.870621,239000
2021-01-15,51.028999,51.168999,50.299000,50.480000,49.350529,270000
2021-01-19,50.935001,51.313999,50.699001,51.287998,50.140446,385000
2021-01-20,51.801998,52.398998,51.801998,52.229000,51.060387,362000
2021-01-21,52.500999,52.672001,52.012001,52.500000,51.325325,397000
2021-01-22,52.432999,52.699001,52.333000,52.650002,51.471973,245000
2021-01-25,53.122002,53.382999,51.868000,52.979000,51.793610,655000
2021-01-26,52.955002,53.108002,52.841000,52.882000,51.698780,883000
2021-01-27,52.400002,52.500000,51.299999,51.568001,50.414181,1129000
2021-01-28,51.555000,52.441002,51.555000,51.659000,50.503143,484000
2021-01-29,51.320999,51.655998,50.366001,50.599998,49.467838,797000
2021-02-01,51.110001,52.097000,51.000999,51.952999,50.790562,353000
2021-02-02,52.514000,52.957001,52.514000,52.852001,51.669445,403000
2021-02-03,53.291000,53.291000,52.703999,52.799999,51.618614,384000
2021-02-04,53.181999,53.384998,52.853001,53.384998,52.190521,267000
2021-02-05,53.813000,53.858002,53.494999,53.792999,52.589397,430000
2021-02-08,54.074001,54.257000,53.914001,54.254002,53.040077,509000
2021-02-09,54.173000,54.485001,54.081001,54.354000,53.137844,288000
2021-02-10,54.622002,54.638000,53.668999,54.118000,52.907135,489000
2021-02-11,54.460999,54.500000,53.966999,54.358002,53.141747,314000
2021-02-12,54.264999,54.641998,54.147999,54.582001,53.360737,249000
2021-02-16,54.888000,54.900002,54.250999,54.480999,53.262001,331000
2021-02-17,54.070000,54.233002,53.500999,54.117001,52.906143,402000
2021-02-18,53.615002,53.882999,53.124001,53.634998,52.434925,249000
2021-02-19,54.124001,54.234001,53.638000,53.792000,52.588413,254000
2021-02-22,53.293999,53.351002,52.507000,52.520000,51.344879,697000
2021-02-23,51.500000,52.490002,50.473000,52.159000,50.991955,802000
2021-02-24,52.021999,52.749001,51.542999,52.715000,51.535515,328000
2021-02-25,52.401001,52.520000,50.667000,50.980999,49.840305,773000
2021-02-26,51.457001,51.841999,50.500999,51.210999,50.065166,422000
2021-03-01,52.103001,52.798000,51.830002,52.731998,51.552135,1192000
2021-03-02,52.896999,52.896999,51.799999,51.799999,50.640984,249000
2021-03-03,51.797001,51.797001,50.400002,50.553001,49.421890,577000
2021-03-04,50.263000,50.764999,48.706001,49.342999,48.238960,1558000
2021-03-05,49.713001,50.240002,48.106998,50.139999,49.018131,672000
2021-03-08,50.213001,50.431000,48.852001,48.967999,47.872353,711000
2021-03-09,50.192001,51.073002,49.963001,50.714001,49.579296,608000
2021-03-10,51.457001,51.583000,50.651001,50.743000,49.607639,413000
2021-03-11,51.644001,52.187000,51.431999,52.007999,50.844326,621000
2021-03-12,51.459000,51.733002,51.026001,51.623001,50.467945,369000
2021-03-15,51.700001,52.140999,51.520000,52.120998,50.954807,457000
2021-03-16,52.368999,52.879002,51.938999,52.303001,51.132732,570000
2021-03-17,51.888000,52.792000,51.505001,52.410000,51.237347,240000
2021-03-18,51.903999,51.945999,50.898998,50.936001,49.796326,1043000
2021-03-19,51.000000,51.319000,50.535999,51.092999,50.010674,241000
2021-03-22,51.598999,52.152000,51.365002,51.786999,50.689976,265000
2021-03-23,51.981998,52.000000,51.118000,51.233002,50.147717,180000
2021-03-24,51.622002,51.622002,50.216999,50.328999,49.262863,284000
2021-03-25,50.028000,50.365002,49.539001,50.286999,49.221752,331000
2021-03-26,50.263000,50.981998,49.952000,50.981998,49.902031,196000
2021-03-29,50.987000,50.987000,50.301998,50.619999,49.547695,316000
2021-03-30,50.539001,50.646000,50.062000,50.564999,49.493862,186000
2021-03-31,50.999001,51.584000,50.867001,51.355000,50.267128,228000
2021-04-01,51.999001,52.330002,51.974998,52.289001,51.181343,302000
2021-04-05,52.793999,53.237000,52.710999,53.201000,52.074024,535000
2021-04-06,53.174999,53.471001,53.070000,53.115002,51.989849,371000
2021-04-07,53.174000,53.323002,53.000999,53.138000,52.012367,570000
2021-04-08,53.650002,53.750000,53.369999,53.720001,52.582027,500200
2021-04-09,53.599998,53.990002,53.410000,53.970001,52.826733,266700
2021-04-12,53.889999,53.939999,53.500000,53.830002,52.689701,239800
2021-04-13,53.889999,54.450001,53.860001,54.369999,53.218262,344600
2021-04-14,54.459999,54.580002,53.790001,53.810001,52.670128,344800
2021-04-15,54.389999,54.619999,54.110001,54.520000,53.365082,434800
2021-04-16,54.759998,54.759998,54.220001,54.630001,53.472755,253400
2021-04-19,54.490002,54.630001,53.830002,54.160000,53.012711,366600
2021-04-20,54.060001,54.240002,53.279999,53.660000,52.523308,310300
2021-04-21,53.369999,54.230000,53.259998,54.200001,53.051861,220400
2021-04-22,54.299999,54.490002,53.500000,53.700001,52.562447,223000
2021-04-23,53.900002,54.639999,53.849998,54.490002,53.335720,378400
2021-04-26,54.689999,54.990002,54.430000,54.880001,53.717457,231900
2021-04-27,55.000000,55.130001,54.630001,54.810001,53.648937,270000
2021-04-28,54.630001,54.900002,54.509998,54.610001,53.453178,228600
2021-04-29,55.209999,55.310001,54.180000,54.750000,53.590210,263700
2021-04-30,54.299999,54.779999,54.150002,54.349998,53.198681,200200
2021-05-03,54.610001,54.610001,53.980000,53.990002,52.846306,337000
2021-05-04,53.509998,53.570000,52.349998,52.980000,51.857708,601600
2021-05-05,53.119999,53.419998,52.560001,52.720001,51.603214,302700
2021-05-06,52.610001,52.930000,52.110001,52.869999,51.750042,200700
2021-05-07,53.270000,53.700001,53.180000,53.369999,52.239445,196500
2021-05-10,53.110001,53.189999,52.110001,52.139999,51.035496,479400
2021-05-11,51.049999,52.139999,50.740002,52.000000,50.898472,514800
2021-05-12,51.240002,51.650002,50.500000,50.599998,49.528126,485100
2021-05-13,51.070000,51.470001,50.500000,51.040001,49.958801,268000
2021-05-14,51.590000,52.320000,51.340000,52.220001,51.113811,249400
2021-05-17,52.220001,52.220001,51.500000,51.959999,50.859314,240900
2021-05-18,52.130001,52.410000,51.709999,51.830002,50.732071,144300
2021-05-19,50.799999,51.669998,50.660000,51.599998,50.506939,186800
2021-05-20,51.880001,52.700001,51.720001,52.599998,51.485752,221800
2021-05-21,52.880001,52.919998,52.310001,52.320000,51.211685,148700
2021-05-24,52.779999,53.299999,52.549999,53.119999,51.994732,467500
2021-05-25,53.419998,53.490002,52.970001,53.000000,51.877281,230300
2021-05-26,53.230000,53.490002,53.160000,53.369999,52.239445,179000
2021-05-27,53.490002,53.570000,53.299999,53.439999,52.307957,116000
2021-05-28,53.450001,53.740002,53.410000,53.500000,52.366688,134200
2021-06-01,53.799999,53.799999,53.150002,53.419998,52.288380,274100
2021-06-02,53.560001,53.560001,53.180000,53.410000,52.278599,133000
2021-06-03,53.180000,53.189999,52.650002,52.950001,51.828346,282100
2021-06-04,53.080002,53.740002,53.080002,53.619999,52.484150,437900
2021-06-07,53.689999,53.990002,53.549999,53.910000,52.768005,175100
2021-06-08,54.110001,54.320000,53.750000,54.160000,53.012711,205800
2021-06-09,54.270000,54.389999,54.009998,54.110001,52.963772,197600
2021-06-10,54.110001,54.540001,54.029999,54.480000,53.325932,179700
2021-06-11,54.590000,54.650002,54.430000,54.610001,53.453178,347200
2021-06-14,54.860001,55.049999,54.650002,55.049999,53.883854,379300
2021-06-15,55.160000,55.160000,54.619999,54.750000,53.590210,286900
2021-06-16,54.860001,54.919998,54.029999,54.599998,53.443386,185000
2021-06-17,54.490002,55.189999,54.430000,55.090000,53.923008,212700
2021-06-18,54.770000,54.910000,54.400002,54.529999,53.443745,212600
2021-06-21,54.549999,55.000000,54.139999,54.950001,53.855385,217700
2021-06-22,55.000000,55.480000,54.910000,55.400002,54.296425,268700
2021-06-23,55.439999,55.650002,55.380001,55.459999,54.355221,179100
2021-06-24,55.830002,55.990002,55.700001,55.830002,54.717857,250600
2021-06-25,55.970001,55.980000,55.700001,55.880001,54.766853,170200
2021-06-28,56.000000,56.400002,56.000000,56.320000,55.198086,447300
2021-06-29,56.380001,56.490002,56.240002,56.470001,55.345108,192500
2021-06-30,56.490002,56.549999,56.250000,56.349998,55.227493,174600
2021-07-01,56.439999,56.480000,56.110001,56.349998,55.227493,195400
2021-07-02,56.759998,56.939999,56.500000,56.880001,55.746937,185100
2021-07-06,57.040001,57.110001,56.500000,57.000000,55.864548,307700
2021-07-07,57.340000,57.349998,56.700001,57.009998,55.874340,218100
2021-07-08,56.270000,56.770000,55.880001,56.549999,55.423504,279700
2021-07-09,56.580002,57.150002,56.549999,57.090000,55.952755,126400
2021-07-12,57.180000,57.320000,56.990002,57.259998,56.119370,152100
2021-07-13,57.250000,57.560001,56.990002,57.060001,55.923359,269100
2021-07-14,57.450001,57.549999,56.869999,56.959999,55.825336,204400
2021-07-15,56.950001,56.950001,56.119999,56.560001,55.433315,307600
2021-07-16,56.680000,56.830002,55.950001,56.009998,54.894260,609000
2021-07-19,55.150002,55.599998,55.060001,55.430000,54.325821,431600
2021-07-20,55.740002,56.630001,55.500000,56.380001,55.256893,203600
2021-07-21,56.220001,56.810001,56.169998,56.750000,55.619522,413700
2021-07-22,56.939999,57.099998,56.750000,57.020000,55.884144,144300
2021-07-23,57.349998,57.700001,57.090000,57.599998,56.452591,546200
2021-07-26,57.630001,57.720001,57.450001,57.669998,56.521194,233200
2021-07-27,57.680000,57.680000,56.349998,56.919998,55.786140,271400
2021-07-28,57.049999,57.520000,57.009998,57.360001,56.217373,163300
2021-07-29,57.250000,57.689999,57.250000,57.470001,56.325180,149900
2021-07-30,56.910000,57.250000,56.790001,57.090000,55.952755,138700
2021-08-02,57.380001,57.410000,56.950001,57.099998,55.962555,222400
2021-08-03,57.250000,57.340000,56.630001,57.330002,56.187977,133600
2021-08-04,57.320000,57.590000,57.259998,57.490002,56.344788,114300
2021-08-05,57.619999,57.889999,57.500000,57.799999,56.648605,156700
2021-08-06,57.799999,57.880001,57.490002,57.639999,56.491795,146600
2021-08-09,57.759998,57.880001,57.520000,57.779999,56.629002,171800
2021-08-10,57.910000,57.930000,57.320000,57.439999,56.295780,144200
2021-08-11,57.540001,57.720001,57.099998,57.389999,56.246780,173700
2021-08-12,57.349998,57.599998,57.119999,57.549999,56.403591,154200
2021-08-13,57.459999,57.700001,57.459999,57.560001,56.413399,117200
2021-08-16,57.410000,57.490002,56.799999,57.459999,56.315384,223200
2021-08-17,57.200001,57.220001,56.549999,56.990002,55.854752,244900
2021-08-18,57.000000,57.169998,56.470001,56.470001,55.345108,168300
2021-08-19,56.220001,56.820000,56.000000,56.580002,55.452911,279600
2021-08-20,56.540001,57.230000,56.540001,57.230000,56.089966,239600
2021-08-23,57.490002,58.160000,57.439999,58.029999,56.874027,271800
2021-08-24,58.200001,58.450001,58.160000,58.349998,57.187653,152400
2021-08-25,58.480000,58.549999,58.349998,58.480000,57.315060,127500
2021-08-26,58.459999,58.549999,58.080002,58.160000,57.001442,159800
2021-08-27,58.160000,58.869999,58.160000,58.770000,57.599289,178200
2021-08-30,58.990002,59.430000,58.959999,59.380001,58.197132,228000
2021-08-31,59.439999,59.439999,59.080002,59.369999,58.187340,226200
2021-09-01,59.549999,59.790001,59.490002,59.540001,58.353951,325200
2021-09-02,59.779999,59.849998,59.439999,59.560001,58.373554,204500
2021-09-03,59.570000,59.799999,59.490002,59.720001,58.530369,176600
2021-09-07,59.799999,59.889999,59.650002,59.790001,58.598969,198300
2021-09-08,59.759998,59.790001,59.150002,59.450001,58.265747,175100
2021-09-09,59.340000,59.700001,59.250000,59.320000,58.138329,218600
2021-09-10,59.619999,59.700001,58.750000,58.820000,57.648285,164600
2021-09-13,59.000000,59.160000,58.430000,58.779999,57.609085,245700
2021-09-14,58.990002,59.000000,58.369999,58.540001,57.373867,179600
2021-09-15,58.490002,59.009998,58.250000,58.980000,57.805103,173300
2021-09-16,58.889999,59.150002,58.529999,59.049999,57.873711,112100
2021-09-17,59.049999,59.049999,58.250000,58.509998,57.429073,174700
2021-09-20,57.360001,57.700001,56.430000,57.230000,56.172726,749100
2021-09-21,57.570000,57.709999,57.110001,57.320000,56.261063,276800
2021-09-22,57.500000,58.110001,57.340000,57.900002,56.830349,301800
2021-09-23,58.110001,58.619999,58.060001,58.500000,57.419258,183800
2021-09-24,58.230000,58.540001,58.049999,58.419998,57.340733,143700
2021-09-27,58.169998,58.290001,57.770000,58.209999,57.134617,279300
2021-09-28,57.650002,57.650002,56.520000,56.639999,55.593624,450700
2021-09-29,56.889999,57.090000,56.349998,56.430000,55.387505,239700
2021-09-30,56.590000,56.910000,56.139999,56.180000,55.142124,392200
2021-10-01,56.189999,56.759998,55.660000,56.630001,55.583813,239700
2021-10-04,56.439999,56.439999,55.130001,55.439999,54.415794,562700
2021-10-05,55.520000,56.400002,55.520000,56.099998,55.063599,176500
2021-10-06,55.540001,56.400002,55.410000,56.400002,55.358059,190800
2021-10-07,56.930000,57.369999,56.849998,56.910000,55.858631,257600
2021-10-08,57.180000,57.200001,56.660000,56.660000,55.613251,227000
2021-10-11,56.490002,57.020000,56.320000,56.330002,55.289356,149600
2021-10-12,56.419998,56.540001,56.139999,56.279999,55.240273,144200
2021-10-13,56.490002,56.680000,56.270000,56.660000,55.613251,134600
2021-10-14,57.060001,57.639999,57.060001,57.570000,56.506439,262300
2021-10-15,57.750000,57.970001,57.730000,57.930000,56.859798,213100
2021-10-18,57.779999,58.450001,57.700001,58.400002,57.321114,251300
2021-10-19,58.660000,58.880001,58.500000,58.860001,57.772610,236500
2021-10-20,58.980000,59.029999,58.630001,58.779999,57.694084,189100
2021-10-21,58.619999,59.189999,58.619999,59.189999,58.096516,173900
2021-10-22,59.049999,59.110001,58.450001,58.720001,57.635204,157300
2021-10-25,58.930000,59.330002,58.639999,59.240002,58.145592,391700
2021-10-26,59.669998,59.810001,59.049999,59.259998,58.165222,323500
2021-10-27,59.299999,59.700001,59.209999,59.259998,58.165222,162200
2021-10-28,59.520000,60.009998,59.389999,59.950001,58.842472,215900
2021-10-29,59.650002,60.259998,59.500000,60.259998,59.146744,195600
2021-11-01,60.439999,60.619999,60.110001,60.590000,59.470654,240300
2021-11-02,60.590000,60.880001,60.500000,60.849998,59.725845,169300
2021-11-03,60.939999,61.500000,60.709999,61.480000,60.344208,203000
2021-11-04,61.759998,62.070000,61.529999,61.970001,60.825161,295900
2021-11-05,62.299999,62.439999,61.880001,62.160000,61.011646,233300
2021-11-08,62.250000,62.369999,62.099998,62.130001,60.982201,189400
2021-11-09,62.349998,62.349998,61.599998,61.840000,60.697556,249500
2021-11-10,61.389999,61.730000,60.459999,60.790001,59.666958,276100
2021-11-11,61.290001,61.340000,61.049999,61.099998,59.971230,243200
2021-11-12,61.310001,61.740002,61.070000,61.700001,60.560143,179800
2021-11-15,61.810001,61.959999,61.380001,61.720001,60.579777,211400
2021-11-16,61.599998,62.209999,61.599998,62.099998,60.952755,187000
2021-11-17,62.029999,62.250000,61.919998,61.980000,60.834969,132800
2021-11-18,62.220001,62.349998,61.689999,62.270000,61.119614,160600
2021-11-19,62.500000,62.770000,62.369999,62.459999,61.306099,172000
2021-11-22,62.810001,63.110001,61.750000,61.770000,60.628853,300700
2021-11-23,61.639999,61.919998,60.759998,61.419998,60.285316,602600
2021-11-24,61.099998,61.740002,60.799999,61.740002,60.599411,160900
2021-11-26,60.860001,61.290001,60.180000,60.430000,59.313606,328700
2021-11-29,61.189999,61.660000,60.900002,61.430000,60.295132,389800
2021-11-30,61.320000,61.619999,60.150002,60.590000,59.470654,306700
2021-12-01,61.419998,61.580002,59.380001,59.410000,58.312447,387400
2021-12-02,59.169998,60.150002,59.000000,59.849998,58.744324,283400
2021-12-03,60.180000,60.290001,58.180000,58.790001,57.703907,525700
2021-12-06,58.790001,59.570000,58.200001,59.349998,58.253559,385100
2021-12-07,60.349998,61.250000,60.349998,61.099998,59.971230,378100
2021-12-08,61.320000,61.560001,60.880001,61.520000,60.383465,158000
2021-12-09,61.410000,61.590000,60.480000,60.549999,59.431393,200000
2021-12-10,60.959999,61.099998,60.330002,60.930000,59.804371,121100
2021-12-13,61.009998,61.009998,60.099998,60.099998,58.989700,200000
2021-12-14,59.369999,59.790001,58.889999,59.470001,58.371342,411900
2021-12-15,59.480000,60.770000,58.750000,60.689999,59.568802,329700
2021-12-16,61.009998,61.049999,59.009998,59.259998,58.165222,350600
2021-12-17,58.680000,59.570000,58.270000,59.029999,58.046234,231800
2021-12-20,58.119999,58.470001,57.810001,58.400002,57.426739,439900
2021-12-21,58.900002,59.759998,58.450001,59.740002,58.744404,351800
2021-12-22,59.750000,60.450001,59.610001,60.450001,59.442570,397600
2021-12-23,60.610001,61.130001,60.509998,60.970001,59.953903,212000
2021-12-27,61.200001,61.830002,61.169998,61.830002,60.799580,281000
2021-12-28,61.880001,62.000000,61.369999,61.500000,60.475067,246300
2021-12-29,61.500000,61.689999,61.099998,61.400002,60.376740,389500
2021-12-30,61.320000,61.810001,61.290001,61.349998,60.327572,195800
2021-12-31,61.180000,61.419998,60.900002,60.900002,59.885078,281600
2022-01-03,61.340000,61.669998,60.889999,61.669998,60.642239,371200
2022-01-04,61.849998,61.849998,60.450001,60.880001,59.865402,397800
2022-01-05,60.759998,60.759998,58.849998,58.930000,57.947903,655800
2022-01-06,58.740002,59.220001,58.090000,58.770000,57.790573,380900
2022-01-07,58.889999,59.150002,57.990002,58.259998,57.289066,382400
2022-01-10,57.750000,58.270000,56.610001,58.270000,57.298904,657300
2022-01-11,58.220001,59.090000,57.790001,59.029999,58.046234,549000
2022-01-12,59.500000,59.720001,58.889999,59.220001,58.233070,257300
2022-01-13,59.299999,59.500000,57.639999,57.759998,56.797401,302400
2022-01-14,57.439999,58.070000,57.279999,58.040001,57.072735,366900
2022-01-18,57.080002,57.459999,56.439999,56.660000,55.715733,551700
2022-01-19,56.900002,57.160000,55.849998,55.939999,55.007732,429100
2022-01-20,56.279999,57.080002,55.110001,55.240002,54.319408,429900
2022-01-21,54.959999,55.250000,53.680000,53.720001,52.824730,1029500
2022-01-24,52.630001,54.060001,51.029999,54.040001,53.139397,1643200
2022-01-25,53.169998,53.740002,52.299999,52.810001,51.929897,537200
2022-01-26,54.169998,54.560001,52.200001,52.709999,51.831566,796000
2022-01-27,53.480000,53.669998,51.910000,52.060001,51.192398,487100
2022-01-28,52.250000,53.650002,51.599998,53.599998,52.706726,349300
2022-01-31,53.869999,55.540001,53.680000,55.540001,54.614399,601600
2022-02-01,55.689999,55.970001,54.840000,55.910000,54.978237,669700
2022-02-02,56.619999,56.619999,55.639999,56.209999,55.273232,621900
2022-02-03,54.849998,55.430000,54.049999,54.230000,53.326237,532200
2022-02-04,54.290001,55.459999,54.000000,55.000000,54.083397,423900
2022-02-07,55.169998,55.520000,54.500000,54.639999,53.729401,355500
2022-02-08,54.619999,55.470001,54.360001,55.360001,54.437401,232300
2022-02-09,56.080002,56.490002,55.860001,56.470001,55.528900,344000
2022-02-10,55.639999,56.580002,55.049999,55.389999,54.466900,294500
2022-02-11,55.340000,55.619999,53.590000,53.799999,52.903400,550300
2022-02-14,53.610001,54.299999,53.299999,53.770000,52.873898,341000
2022-02-15,54.599998,55.139999,54.560001,55.070000,54.152229,301500
2022-02-16,54.730000,55.290001,54.349998,55.060001,54.142399,265900
2022-02-17,54.529999,54.730000,53.439999,53.540001,52.647728,318000
2022-02-18,53.669998,53.680000,52.540001,52.910000,52.028229,331600
2022-02-22,52.360001,53.130001,51.720001,52.189999,51.320232,639600
2022-02-23,52.599998,52.810001,50.860001,50.860001,50.012398,592700
2022-02-24,49.320000,52.610001,49.009998,52.509998,51.634892,1201800
2022-02-25,52.799999,53.439999,52.130001,53.369999,52.480560,398600
2022-02-28,52.830002,53.910000,52.810001,53.680000,52.785400,539500
2022-03-01,53.430000,53.799999,52.450001,52.860001,51.979061,405700
2022-03-02,53.230000,53.849998,52.650002,53.639999,52.746063,317600
2022-03-03,54.130001,54.130001,52.590000,52.799999,51.920059,257300
2022-03-04,52.340000,52.639999,51.619999,51.959999,51.094059,346700
2022-03-07,51.889999,52.150002,50.080002,50.110001,49.274895,648300
2022-03-08,50.020000,51.369999,49.430000,49.959999,49.127396,562900
2022-03-09,51.330002,51.910000,50.830002,51.660000,50.799061,303100
2022-03-10,51.029999,51.389999,50.549999,51.270000,50.415558,231000
2022-03-11,51.580002,51.720001,50.130001,50.209999,49.373222,201300
